user_id,age,country,subscription_type,registration_date,total_watch_time_hours,created_at,updated_at,registration_year,age_group
U0645,45,Mexico,Basic,2022-12-26,255.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0646,42,Chile,Premium,2022-12-01,365.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0647,40,Peru,Basic,2022-04-15,323.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0648,42,Colombia,Standard,2024-02-01,60.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0649,51,Chile,Basic,2022-10-06,246.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0650,38,Colombia,Standard,2024-01-08,300.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0651,54,Mexico,Standard,2022-03-19,304.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0652,19,Argentina,Basic,2022-07-08,234.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0653,65,Mexico,Standard,2024-01-09,209.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0654,46,Chile,Premium,2023-06-20,296.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0655,41,Colombia,Standard,2023-06-06,296.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0656,32,Mexico,Standard,2023-08-15,288.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0657,60,Mexico,Basic,2023-01-22,44.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0658,38,Chile,Premium,2022-09-01,218.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0659,22,Argentina,Basic,2022-08-05,392.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0660,39,Mexico,Premium,2023-08-12,932.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0661,62,Colombia,Standard,2023-03-14,394.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0662,48,Mexico,Standard,2024-02-15,120.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0663,39,Argentina,Basic,2022-03-05,11.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0664,20,Mexico,Basic,2022-11-12,61.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0665,51,Peru,Basic,2022-05-20,152.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0666,35,Mexico,Premium,2023-10-13,929.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0667,60,Chile,Standard,2022-04-17,406.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0668,27,Chile,Basic,2023-08-05,49.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0669,39,Mexico,Basic,2023-06-13,465.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0670,57,Argentina,Premium,2023-09-22,352.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0671,49,Argentina,Basic,2022-11-13,455.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0672,52,Argentina,Standard,2022-03-29,165.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0673,34,Mexico,Premium,2022-05-24,766.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0674,42,Peru,Basic,2022-10-06,293.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0675,61,Colombia,Standard,2022-02-19,61.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0676,32,Peru,Standard,2023-09-28,284.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0677,21,Chile,Premium,2024-02-29,270.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0678,42,Peru,Premium,2023-10-29,931.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0679,57,Mexico,Basic,2022-03-08,409.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0680,38,Mexico,Basic,2023-03-15,67.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0681,21,Mexico,Premium,2022-01-12,1018.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0682,53,Peru,Basic,2022-07-18,85.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0683,60,Mexico,Premium,2023-07-28,257.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0684,41,Argentina,Basic,2022-12-31,293.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0685,44,Colombia,Basic,2023-10-02,238.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0686,51,Peru,Basic,2022-03-12,16.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0687,45,Chile,Premium,2022-10-31,68.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0688,60,Argentina,Basic,2022-09-17,194.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0689,39,Argentina,Basic,2022-12-17,194.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0690,26,Chile,Standard,2022-06-24,412.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0691,37,Peru,Basic,2022-07-14,490.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0692,44,Colombia,Standard,2023-04-06,322.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0693,53,Mexico,Standard,2023-07-11,456.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0694,51,Argentina,Basic,2023-01-01,121.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0695,41,Colombia,Premium,2024-02-09,885.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0696,51,Colombia,Premium,2022-09-05,64.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0697,41,Peru,Basic,2023-11-24,18.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0698,47,Chile,Standard,2022-02-14,99.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0699,19,Mexico,Premium,2022-03-11,912.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0700,31,Chile,Premium,2022-08-17,721.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0701,28,Peru,Premium,2022-04-08,893.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0702,65,Mexico,Premium,2022-08-26,490.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0703,50,Mexico,Premium,2022-02-11,34.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0704,51,Colombia,Premium,2022-05-14,169.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0705,25,Mexico,Premium,2023-02-08,758.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0706,32,Chile,Basic,2023-09-20,106.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0707,29,Peru,Premium,2022-02-06,986.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0708,48,Argentina,Standard,2023-10-15,229.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0709,33,Colombia,Standard,2023-12-23,421.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0710,60,Mexico,Standard,2023-08-01,410.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0711,44,Chile,Standard,2023-01-11,209.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0712,20,Mexico,Premium,2022-03-02,779.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0713,58,Argentina,Basic,2023-06-04,410.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0714,54,Chile,Premium,2023-07-04,829.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0715,48,Colombia,Basic,2022-10-01,27.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0716,48,Mexico,Premium,2023-12-08,607.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0717,52,Mexico,Basic,2022-12-02,311.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0718,64,Colombia,Premium,2022-01-19,296.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0719,33,Colombia,Premium,2023-04-08,275.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0720,41,Mexico,Premium,2022-05-10,50.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0721,63,Argentina,Standard,2022-01-22,528.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0722,46,Colombia,Standard,2022-01-10,292.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0723,59,Mexico,Standard,2023-04-12,346.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0724,28,Chile,Standard,2023-03-07,421.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0725,43,Argentina,Premium,2023-08-27,887.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0726,41,Mexico,Basic,2023-12-26,311.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0727,48,Argentina,Standard,2023-07-01,578.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0728,39,Argentina,Premium,2023-01-17,721.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0729,36,Argentina,Premium,2023-06-25,894.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0730,52,Mexico,Premium,2022-11-23,478.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0731,60,Argentina,Basic,2023-01-26,339.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0732,54,Mexico,Basic,2022-06-12,271.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0733,19,Colombia,Premium,2024-01-24,1082.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0734,61,Colombia,Basic,2022-11-23,367.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0735,57,Mexico,Premium,2023-05-04,643.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0736,23,Mexico,Premium,2022-11-02,369.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0737,54,Colombia,Standard,2022-04-16,149.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0738,28,Colombia,Basic,2024-02-21,300.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0739,40,Colombia,Premium,2022-01-05,485.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0740,22,Argentina,Standard,2023-07-19,504.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0741,40,Colombia,Basic,2022-05-29,435.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0742,65,Argentina,Standard,2022-02-27,471.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0743,65,Mexico,Basic,2023-09-17,192.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0744,23,Mexico,Standard,2023-06-25,416.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0745,35,Peru,Standard,2022-06-16,396.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0746,54,Argentina,Basic,2022-07-28,448.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0747,48,Mexico,Basic,2022-03-27,350.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0748,19,Argentina,Standard,2022-01-03,319.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0749,38,Mexico,Basic,2023-05-17,318.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0750,55,Peru,Basic,2023-04-03,272.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0751,59,Colombia,Basic,2022-11-29,416.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0752,39,Peru,Standard,2022-03-13,387.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0753,36,Colombia,Standard,2023-09-02,447.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0754,44,Mexico,Basic,2024-01-27,122.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0755,60,Chile,Standard,2022-06-30,64.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0756,50,Mexico,Basic,2022-09-30,144.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0757,62,Colombia,Standard,2022-10-18,130.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0758,23,Colombia,Standard,2022-05-17,325.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0759,24,Chile,Premium,2022-11-04,177.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0760,21,Chile,Standard,2023-08-21,273.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0761,49,Colombia,Basic,2022-04-10,325.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0762,65,Peru,Basic,2022-09-10,441.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0763,42,Argentina,Premium,2022-03-17,91.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0764,54,Mexico,Premium,2022-10-27,324.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0765,22,Chile,Basic,2023-07-16,120.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0766,47,Mexico,Premium,2023-05-13,885.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0767,65,Mexico,Basic,2024-01-27,226.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0768,32,Argentina,Basic,2023-03-13,422.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0769,64,Argentina,Standard,2023-01-08,241.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0770,22,Argentina,Basic,2024-01-26,223.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0771,36,Chile,Premium,2022-08-13,143.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0772,46,Mexico,Premium,2023-10-19,512.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0773,51,Mexico,Basic,2023-05-23,140.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0774,18,Chile,Basic,2023-04-15,297.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0775,50,Mexico,Basic,2022-10-22,249.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0776,54,Mexico,Basic,2022-04-23,156.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0777,22,Argentina,Basic,2023-08-30,151.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0778,21,Colombia,Standard,2022-01-25,449.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0779,25,Mexico,Premium,2022-11-13,285.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0780,52,Colombia,Standard,2022-04-13,88.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0781,50,Chile,Basic,2022-02-25,357.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0782,31,Colombia,Basic,2024-01-22,236.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0783,23,Colombia,Standard,2023-04-17,220.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0784,25,Argentina,Basic,2022-05-01,509.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0785,46,Colombia,Standard,2022-06-27,56.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0786,32,Argentina,Standard,2024-01-07,32.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0787,39,Mexico,Premium,2024-01-31,187.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0788,18,Mexico,Basic,2022-10-03,472.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,<18
U0789,25,Argentina,Premium,2022-07-16,360.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0790,36,Argentina,Standard,2023-05-25,594.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0791,23,Mexico,Basic,2022-04-21,127.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0792,56,Mexico,Standard,2022-12-09,412.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0793,43,Peru,Standard,2023-04-20,372.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0794,30,Mexico,Standard,2022-03-26,186.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0795,33,Colombia,Basic,2023-09-18,121.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0796,22,Peru,Standard,2022-05-24,424.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0797,20,Argentina,Premium,2023-03-10,426.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0798,45,Colombia,Standard,2022-06-03,267.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0799,41,Colombia,Basic,2023-02-15,301.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0800,55,Colombia,Standard,2022-07-30,419.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0801,29,Colombia,Basic,2023-04-17,420.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0802,42,Mexico,Standard,2024-02-20,196.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0803,39,Chile,Premium,2022-03-01,403.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0804,41,Colombia,Premium,2023-11-18,879.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0805,35,Chile,Standard,2022-09-22,245.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0806,50,Colombia,Basic,2022-06-15,130.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0807,42,Mexico,Basic,2022-02-16,77.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0808,33,Mexico,Basic,2022-06-22,244.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0809,55,Argentina,Basic,2022-08-22,221.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0810,34,Argentina,Standard,2023-05-24,175.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0811,46,Colombia,Basic,2022-12-12,241.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0812,55,Argentina,Premium,2024-02-09,583.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0813,24,Colombia,Premium,2022-10-01,687.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0814,25,Argentina,Basic,2023-11-10,320.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0815,32,Mexico,Standard,2023-06-23,362.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0816,21,Chile,Premium,2023-08-17,841.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0817,32,Mexico,Standard,2022-08-24,434.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0818,22,Mexico,Basic,2024-01-16,465.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0819,48,Argentina,Standard,2022-01-13,345.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0820,52,Colombia,Premium,2023-07-05,415.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0821,58,Mexico,Standard,2022-12-02,487.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0822,60,Chile,Basic,2024-01-11,122.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0823,21,Argentina,Premium,2024-01-06,376.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0824,33,Chile,Premium,2022-11-28,709.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0825,44,Mexico,Standard,2022-09-20,383.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0826,41,Mexico,Standard,2022-08-11,304.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0827,54,Chile,Standard,2022-10-12,460.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0828,62,Argentina,Premium,2022-05-28,143.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0829,25,Peru,Standard,2022-04-23,288.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0830,62,Colombia,Basic,2023-06-28,251.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0831,38,Chile,Basic,2022-06-19,326.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0832,54,Chile,Basic,2022-08-22,291.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0833,63,Peru,Basic,2023-05-01,277.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0834,65,Chile,Standard,2022-01-15,317.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0835,18,Argentina,Premium,2023-11-28,704.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0836,55,Peru,Premium,2023-03-13,418.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0837,19,Argentina,Standard,2022-06-07,299.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0838,60,Mexico,Standard,2022-11-02,80.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0839,62,Colombia,Basic,2023-11-18,440.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0840,53,Mexico,Basic,2024-02-12,152.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0841,63,Argentina,Standard,2022-09-09,231.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0842,61,Colombia,Basic,2024-02-17,72.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0843,33,Colombia,Basic,2022-10-05,321.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0844,24,Mexico,Premium,2022-01-10,368.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0845,22,Mexico,Premium,2022-03-04,857.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0846,34,Colombia,Premium,2023-09-14,33.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0847,22,Mexico,Basic,2023-10-01,57.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0848,29,Argentina,Premium,2023-11-09,738.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0849,65,Mexico,Premium,2022-06-15,753.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0850,43,Argentina,Standard,2022-10-03,370.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0851,52,Peru,Basic,2023-01-06,35.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0852,63,Colombia,Standard,2023-07-06,161.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0853,18,Argentina,Basic,2023-11-01,433.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0854,41,Argentina,Basic,2022-01-13,434.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0855,32,Mexico,Basic,2022-10-24,74.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0856,42,Argentina,Premium,2022-12-30,228.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0857,26,Chile,Basic,2022-07-31,534.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0858,56,Mexico,Standard,2023-06-14,534.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0859,42,Colombia,Standard,2024-01-16,462.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
