user_id,sessions_count,avg_duration,duration_std,avg_completion,completion_std,unique_content,age,subscription_type,country,subscription_numeric,cluster_kmeans
U01493,11,52.63636363636363,31.76247070765348,56.76767676767677,32.66536106784188,10,63.0,Premium,Brazil,3,2
U01494,5,56.8,44.059051283476364,58.88888888888889,43.28344706840545,5,33.0,Premium,Peru,3,2
U01495,4,68.0,30.144098372097094,75.55555555555554,33.49344263566344,4,22.0,Basic,Peru,1,1
U01496,3,64.66666666666667,47.014182257413914,64.07407407407408,41.34070025945844,3,27.0,Standard,Mexico,2,2
U01497,1,66.0,0.0,73.33333333333333,0.0,1,29.0,Basic,Mexico,1,1
U01498,7,67.0,30.908467016876354,73.96825396825396,33.90774911042386,6,74.0,Standard,Brazil,2,2
U01499,8,58.75,33.76282824984559,59.861111111111114,28.268288238403354,8,56.0,Basic,Peru,1,2
U01500,9,57.666666666666664,33.075670817082454,62.46913580246913,34.70233998664495,9,71.0,Standard,Argentina,2,2
U01501,3,63.666666666666664,45.62163229580167,70.37037037037037,50.36083787795381,3,68.0,Standard,Peru,2,2
U01502,6,52.5,38.635475925630836,52.96296296296296,32.61194711528592,5,73.0,Standard,Mexico,2,2
U01503,2,60.0,33.94112549695428,66.66666666666666,37.71236166328252,2,72.0,Basic,Chile,1,2
U01504,5,54.0,27.83882181415011,60.0,30.932024237944574,5,50.0,Premium,Brazil,3,2
U01505,5,52.6,35.33128924904949,55.55555555555556,34.327759346167575,4,78.0,Basic,Colombia,1,2
U01506,9,48.44444444444444,33.8788691927251,51.72839506172839,33.90305310148622,9,51.0,Standard,Peru,2,2
U01507,6,74.0,43.08131845707603,72.22222222222221,37.9343162015478,6,79.0,Standard,Peru,2,2
U01508,4,60.75,32.5,65.83333333333334,33.779422474578354,4,33.0,Standard,Brazil,2,2
U01509,3,51.0,31.192947920964443,56.666666666666664,34.65883102329382,3,63.0,Basic,Peru,1,2
U01510,3,72.33333333333333,26.950572040929547,78.14814814814815,27.133263566507203,3,43.0,Premium,Argentina,3,1
U01511,9,61.22222222222222,30.392341871669654,66.41975308641976,31.558185423363046,9,23.0,Basic,Brazil,1,2
U01512,4,97.25,20.95033810387476,94.72222222222223,10.555555555555557,4,30.0,Standard,Argentina,2,1
U01513,2,69.0,24.041630560342615,76.66666666666666,26.71292284482514,2,56.0,Standard,Colombia,2,1
U01514,4,59.5,36.565010597564445,65.83333333333333,40.311288741492746,4,68.0,Premium,Brazil,3,2
U01515,5,77.6,35.892896233098824,76.0,27.93952905742359,5,24.0,Standard,Chile,2,2
U01516,8,44.125,30.12088738969782,46.38888888888889,27.221412362426957,8,44.0,Standard,Colombia,2,2
U01517,5,35.4,30.97256850827842,39.33333333333333,34.413965009198236,5,48.0,Basic,Colombia,1,2
U01518,3,51.333333333333336,52.78573039499722,50.74074074074074,48.89309746195129,3,66.0,Basic,Colombia,1,2
U01519,6,41.666666666666664,20.382999452157836,46.296296296296305,22.647777169064266,6,70.0,Basic,Chile,1,0
U01520,5,92.8,24.651571957990832,90.44444444444444,12.11060141638996,5,75.0,Basic,Peru,1,1
U01521,3,97.33333333333333,5.507570547286103,100.0,0.0,3,74.0,Basic,Peru,1,1
U01522,5,34.6,24.57234217570641,38.44444444444444,27.302602417451567,5,31.0,Basic,Brazil,1,0
U01523,5,64.0,33.30915789989294,64.66666666666666,24.34829575499771,5,41.0,Basic,Argentina,1,2
U01524,7,57.42857142857143,38.28340433685395,60.79365079365079,38.33850896737209,7,52.0,Premium,Chile,3,2
U01525,5,68.0,38.600518131237564,69.77777777777779,36.0674950271136,5,62.0,Standard,Peru,2,2
U01526,2,93.0,7.0710678118654755,98.88888888888889,1.5713484026367817,2,46.0,Premium,Brazil,3,1
U01527,7,62.142857142857146,31.00230406184123,65.55555555555556,29.249881291307076,7,33.0,Basic,Argentina,1,2
U01528,7,56.285714285714285,29.25585004584146,62.53968253968254,32.50650005093496,7,59.0,Basic,Mexico,1,2
U01529,7,46.285714285714285,34.12581762495118,49.36507936507936,34.1194774566745,7,57.0,Basic,Mexico,1,2
U01530,6,70.16666666666667,21.132124045317042,77.96296296296296,23.48013782813005,6,23.0,Standard,Peru,2,1
U01531,6,67.16666666666667,35.996759113379454,71.85185185185185,36.95620809650833,6,60.0,Basic,Mexico,1,2
U01533,9,64.77777777777777,29.089421521309845,67.65432098765433,24.816887696727587,9,69.0,Basic,Chile,1,2
U01534,3,41.666666666666664,30.924639582917266,46.296296296296305,34.360710647685856,3,57.0,Standard,Argentina,2,0
U01535,2,98.5,24.748737341529164,95.0,7.0710678118654755,2,21.0,Basic,Brazil,1,1
U01536,4,69.75,45.88663567241919,69.16666666666666,41.498425772115574,4,22.0,Standard,Chile,2,2
U01537,3,14.666666666666666,10.066445913694333,16.296296296296298,11.184939904104814,3,35.0,Premium,Colombia,3,0
U01538,5,50.2,22.774986278810356,55.777777777777786,25.305540309789283,5,21.0,Premium,Mexico,3,2
U01539,5,72.2,21.924871721403527,78.66666666666666,22.32476341931522,5,48.0,Basic,Brazil,1,1
U01540,7,70.28571428571429,36.45414601804247,70.0,31.130946058048664,7,63.0,Basic,Peru,1,2
U01541,4,74.5,43.339743115682325,70.55555555555556,34.04789654676569,4,28.0,Basic,Colombia,1,2
U01542,4,89.5,37.5099986670221,84.44444444444444,31.11111111111111,4,30.0,Basic,Colombia,1,1
U01543,6,67.5,38.30274141624852,68.33333333333333,34.43189735631128,6,54.0,Basic,Argentina,1,2
U01544,6,44.0,39.03844259188627,46.851851851851855,39.959341475973,6,24.0,Basic,Chile,1,2
U01545,7,61.857142857142854,35.5360313457978,65.23809523809523,35.12303059349695,5,56.0,Premium,Colombia,3,2
U01546,10,67.1,33.70937884657951,71.77777777777779,34.570458459204175,10,46.0,Basic,Brazil,1,2
U01547,4,42.0,14.445299120013633,46.666666666666664,16.050332355570703,4,72.0,Basic,Mexico,1,0
U01548,12,48.5,41.614027355295384,48.425925925925924,37.68097619592928,12,61.0,Basic,Colombia,1,2
U01549,6,60.5,24.394671549336344,65.0,22.76829070721812,6,42.0,Standard,Chile,2,2
U01550,7,77.71428571428571,32.83145994171995,75.87301587301587,23.224741009194272,7,72.0,Standard,Mexico,2,2
U01551,7,30.0,11.210114480533491,33.33333333333333,12.45568275614832,7,35.0,Basic,Chile,1,0
U01552,2,66.0,74.95331880577403,57.22222222222222,60.496913501515735,2,22.0,Basic,Brazil,1,2
U01553,7,56.57142857142857,34.75560934514573,59.20634920634921,32.41141320669714,7,33.0,Premium,Argentina,3,2
U01554,7,33.42857142857143,22.11980366743146,37.142857142857146,24.5775596304794,7,32.0,Standard,Brazil,2,0
U01556,7,80.42857142857143,32.4902915902435,78.57142857142857,23.64617688684375,7,24.0,Basic,Argentina,1,2
U01557,5,63.8,29.354727046934027,67.11111111111111,26.112293117454307,5,64.0,Basic,Brazil,1,2
U01558,4,36.25,17.5,40.27777777777778,19.444444444444446,4,35.0,Basic,Chile,1,0
U01559,6,79.5,38.09855640309748,79.07407407407408,34.67248289290583,6,59.0,Standard,Colombia,2,2
U01560,2,71.0,29.698484809834994,77.77777777777777,31.42696805273545,2,44.0,Standard,Chile,2,1
U01561,1,3.0,0.0,3.3333333333333335,0.0,1,41.0,Basic,Peru,1,0
U01562,6,53.166666666666664,32.76227505327837,57.22222222222222,33.383295889478084,6,79.0,Basic,Argentina,1,2
U01563,9,60.44444444444444,36.585895885952795,62.098765432098766,33.644127238911075,9,41.0,Basic,Brazil,1,2
U01564,4,80.25,35.28337663357444,78.33333333333334,26.612599509910655,4,20.0,Basic,Colombia,1,1
U01565,5,58.4,42.74108094094018,58.88888888888889,38.19217164954936,4,68.0,Premium,Colombia,3,2
U01566,3,42.333333333333336,11.372481406154654,47.03703703703704,12.636090451282952,3,73.0,Basic,Brazil,1,0
U01567,8,71.875,43.45913515673578,71.11111111111111,40.52999847044297,7,68.0,Premium,Peru,3,2
U01568,3,67.0,20.29778313018444,74.44444444444444,22.5530923668716,3,24.0,Basic,Argentina,1,1
U01569,8,56.625,32.76730731340964,61.25,34.09933357507959,8,25.0,Standard,Chile,2,2
U01570,5,68.2,39.63836525387998,71.33333333333334,39.018830528380384,5,76.0,Standard,Colombia,2,2
U01571,7,54.142857142857146,42.183838024487414,56.82539682539682,42.22918349742858,7,24.0,Standard,Brazil,2,2
U01572,5,50.0,34.03674485023502,54.88888888888889,36.780966629125444,5,24.0,Basic,Argentina,1,2
U01573,3,73.33333333333333,37.634204300520736,74.44444444444444,32.56522419945077,3,28.0,Standard,Argentina,2,1
U01574,3,66.33333333333333,19.347695814575268,73.70370370370371,21.497439793972518,3,53.0,Standard,Brazil,2,1
U01575,7,77.71428571428571,33.008656873181444,76.5079365079365,25.34883031066234,6,52.0,Standard,Brazil,2,2
U01576,2,117.5,2.1213203435596424,100.0,0.0,2,79.0,Standard,Peru,2,1
U01577,4,78.0,35.78640337707419,79.16666666666667,32.7526582969139,4,78.0,Basic,Argentina,1,1
U01578,5,47.6,18.40652058374966,52.88888888888889,20.451689537499625,5,69.0,Basic,Mexico,1,0
U01579,6,49.333333333333336,39.22074281125571,52.40740740740741,39.8665469257874,6,67.0,Basic,Peru,1,2
U01580,5,63.8,40.84972460127486,65.33333333333334,37.93594341082261,5,32.0,Premium,Brazil,3,2
U01581,4,44.25,11.026483271348727,49.166666666666664,12.251648079276361,4,64.0,Premium,Mexico,3,0
U01582,6,37.0,44.13615298142782,38.51851851851852,44.520305627530504,6,49.0,Premium,Chile,3,2
U01583,4,85.75,44.798623490757684,80.27777777777779,37.25537495399776,4,30.0,Premium,Peru,3,2
U01584,4,48.25,20.072784228070272,53.611111111111114,22.303093586744748,4,61.0,Standard,Colombia,2,0
U01585,9,55.22222222222222,31.21208811413367,60.8641975308642,34.01514630758591,9,35.0,Standard,Colombia,2,2
U01586,7,70.57142857142857,31.98883733876107,72.53968253968254,27.893937020724895,7,78.0,Standard,Peru,2,2
U01587,8,71.875,40.586547736200195,70.41666666666667,34.929697597466266,8,19.0,Basic,Peru,1,2
U01588,4,35.25,22.691775308835282,39.166666666666664,25.213083676483652,4,73.0,Standard,Chile,2,0
U01589,2,76.5,48.79036790187178,73.33333333333333,37.712361663282536,2,78.0,Standard,Brazil,2,1
U01590,5,62.8,38.14708376796318,65.11111111111111,35.78571340564021,5,67.0,Standard,Argentina,2,2
U01591,4,83.5,33.45145736735546,80.83333333333333,23.750676836792703,4,33.0,Basic,Mexico,1,1
U01592,4,70.0,27.91654228828014,73.61111111111111,24.484394963074312,4,38.0,Standard,Peru,2,1
U01593,4,59.75,38.05587996617606,66.38888888888889,42.284311073528954,4,56.0,Premium,Colombia,3,2
U01594,5,38.0,21.817424229271428,42.22222222222222,24.241582476968254,5,33.0,Basic,Colombia,1,0
U01595,2,70.5,21.920310216782973,78.33333333333334,24.355900240869964,2,22.0,Premium,Mexico,3,1
U01596,4,94.0,24.426761280748348,90.55555555555556,11.055415967851332,4,60.0,Premium,Peru,3,1
U01597,9,61.666666666666664,30.112289849827096,65.80246913580248,29.164168029364276,9,51.0,Basic,Peru,1,2
U01598,5,43.0,39.50949253027682,45.77777777777778,40.4481072822456,5,63.0,Premium,Argentina,3,2
U01599,2,25.5,27.577164466275352,28.333333333333332,30.641293851417057,2,18.0,Basic,Chile,1,0
U01600,5,39.8,25.868900247208035,44.22222222222222,28.74322249689782,5,35.0,Basic,Brazil,1,0
U01601,11,47.27272727272727,40.743320701903784,47.878787878787875,37.49388277827792,9,50.0,Standard,Argentina,2,2
U01602,2,105.0,2.8284271247461903,100.0,0.0,2,77.0,Premium,Mexico,3,1
U01603,8,56.0,32.919816003651746,60.0,33.09438162646486,8,67.0,Basic,Argentina,1,2
U01604,2,95.0,14.142135623730951,97.22222222222223,3.928371006591927,2,73.0,Premium,Colombia,3,1
U01605,10,57.5,37.31323863962733,59.333333333333336,34.831359347064456,9,54.0,Standard,Colombia,2,2
U01606,6,46.666666666666664,35.393031329156685,47.59259259259259,30.03221863896506,6,35.0,Premium,Brazil,3,2
U01607,6,71.33333333333333,26.650828630019493,75.37037037037037,23.979586654729626,6,75.0,Standard,Chile,2,2
U01608,7,69.14285714285714,34.10976679011732,72.06349206349206,31.291991188194565,7,24.0,Standard,Mexico,2,2
U01609,9,55.666666666666664,32.93554311074891,60.370370370370374,34.45788268324602,9,57.0,Basic,Mexico,1,2
U01610,3,48.0,54.064775963653084,46.2962962962963,48.23212050656358,3,21.0,Premium,Chile,3,2
U01611,4,66.5,34.77067730142742,70.55555555555556,34.76552854924893,4,38.0,Standard,Argentina,2,2
U01612,7,42.285714285714285,28.099313667266475,46.98412698412699,31.22145963029609,6,64.0,Standard,Brazil,2,2
U01613,1,54.0,0.0,60.0,0.0,1,68.0,Basic,Chile,1,0
U01614,7,70.42857142857143,30.805070701953937,74.76190476190477,30.736596903086614,7,18.0,Premium,Argentina,3,2
U01615,3,38.0,57.23635208501674,37.03703703703704,54.62931575553272,3,64.0,Basic,Peru,1,2
U01616,2,60.5,43.1335136523794,66.66666666666666,47.14045207910317,2,74.0,Basic,Brazil,1,2
U01617,2,77.0,52.32590180780452,72.22222222222223,39.283710065919315,2,47.0,Standard,Brazil,2,2
U01618,9,41.333333333333336,36.5991803186902,43.20987654320988,35.217334240418765,9,79.0,Standard,Argentina,2,2
U01619,5,51.6,50.55986550615023,50.22222222222222,46.41067352758362,5,51.0,Premium,Peru,3,2
U01620,6,47.5,39.333192090141885,50.925925925925924,40.97826383579329,6,35.0,Basic,Argentina,1,2
U01621,4,59.25,39.28846310729568,58.05555555555556,28.17311271115407,4,31.0,Standard,Peru,2,2
U01622,5,57.0,22.22611077089287,62.88888888888889,23.825497287310803,5,20.0,Standard,Brazil,2,2
U01623,8,72.625,35.42774336589899,74.02777777777777,31.639155412286556,8,61.0,Basic,Mexico,1,2
U01624,5,53.2,32.48384213728419,58.0,34.349331044576054,4,38.0,Standard,Colombia,2,2
U01625,4,69.75,47.807774820977954,70.83333333333333,47.230936015205415,4,68.0,Standard,Colombia,2,2
U01626,3,44.666666666666664,26.839026311200886,49.62962962962964,29.821140345778765,3,61.0,Standard,Peru,2,0
U01627,3,47.666666666666664,43.10839052125854,52.96296296296296,47.89821169028727,3,43.0,Standard,Argentina,2,2
U01628,8,60.25,31.463130350118874,64.86111111111111,31.938750355178907,7,27.0,Standard,Argentina,2,2
U01629,5,77.8,26.262140049889307,81.77777777777779,24.4520190284545,5,40.0,Premium,Colombia,3,1
U01630,10,52.8,33.9601073156268,54.333333333333336,29.954011390027706,10,61.0,Basic,Peru,1,2
U01631,5,67.4,39.23391390111367,67.77777777777779,35.03085060096544,5,31.0,Standard,Brazil,2,2
U01632,4,28.25,10.719919153924002,31.38888888888889,11.911021282137776,4,27.0,Basic,Argentina,1,0
U01633,5,69.4,42.997674355713706,70.22222222222221,39.80197898175664,5,23.0,Standard,Argentina,2,2
U01634,9,79.33333333333333,30.286135441815617,81.11111111111111,26.712922844825133,9,71.0,Basic,Mexico,1,2
U01635,5,60.4,16.516658257650064,67.11111111111111,18.35184250850007,5,36.0,Basic,Colombia,1,1
U01636,6,42.833333333333336,34.24276079212461,47.59259259259259,38.04751199124957,6,40.0,Premium,Colombia,3,2
U01637,1,102.0,0.0,100.0,0.0,1,61.0,Premium,Argentina,3,1
U01638,7,64.85714285714286,29.002462949598904,71.11111111111111,31.111111111111107,7,62.0,Premium,Brazil,3,2
U01639,3,94.0,23.259406699226016,93.7037037037037,10.905505084692928,3,22.0,Basic,Mexico,1,1
U01640,3,38.0,35.510561809129406,42.22222222222222,39.456179787921556,3,33.0,Premium,Peru,3,0
U01641,8,68.625,34.305091250633424,71.80555555555556,33.54923466168014,8,52.0,Standard,Colombia,2,2
U01642,8,57.0,37.46236206419146,59.44444444444444,35.3715476687085,8,50.0,Premium,Brazil,3,2
U01643,6,54.166666666666664,35.72907312912926,57.59259259259259,35.66245504152059,6,49.0,Standard,Brazil,2,2
U01644,5,75.4,36.7736318576232,76.44444444444444,32.254772830859785,5,18.0,Standard,Chile,2,2
U01645,5,63.0,44.81629168059312,62.44444444444444,39.67771399229448,5,23.0,Basic,Mexico,1,2
U01646,3,87.33333333333333,27.061657993059725,87.77777777777777,21.169509870286277,3,47.0,Premium,Peru,3,1
U01647,5,60.4,35.57105564922132,62.44444444444444,31.860033402290423,5,50.0,Basic,Mexico,1,2
U01648,6,66.16666666666667,38.24874725617386,68.14814814814815,35.51154683828539,6,29.0,Standard,Argentina,2,2
U01649,6,58.333333333333336,41.292452902033645,60.74074074074074,40.513169123483586,6,32.0,Standard,Chile,2,2
U01650,5,65.4,20.89976076418101,72.66666666666667,23.22195640464557,5,63.0,Standard,Mexico,2,1
U01651,3,53.333333333333336,41.18656738954259,55.925925925925924,40.25126841546112,3,53.0,Standard,Colombia,2,2
U01652,6,52.333333333333336,25.382408606487026,57.59259259259259,27.147668127735436,6,42.0,Standard,Peru,2,2
U01653,3,69.33333333333333,38.083242158898884,68.51851851851852,27.718455173433572,3,27.0,Standard,Brazil,2,1
U01654,3,75.0,57.584720195551874,70.0,51.96152422706632,3,55.0,Basic,Peru,1,2
U01655,6,64.33333333333333,39.25132694147634,65.18518518518518,35.539348157918035,5,50.0,Basic,Colombia,1,2
U01656,3,74.0,56.293871780150276,70.0,51.96152422706632,3,19.0,Basic,Chile,1,2
U01657,7,67.0,22.963739532866448,72.85714285714286,23.083825977335533,7,41.0,Basic,Argentina,1,2
U01658,6,80.16666666666667,21.376778678432043,85.0,18.60240260600897,6,70.0,Standard,Peru,2,1
U01659,3,39.333333333333336,26.839026311200882,43.703703703703695,29.821140345778755,3,75.0,Standard,Colombia,2,0
U01660,5,81.4,27.546324618721822,83.77777777777779,24.031871841317958,5,46.0,Standard,Colombia,2,1
U01661,12,36.583333333333336,29.237144287029913,40.37037037037037,31.910133821074186,12,59.0,Basic,Colombia,1,2
U01663,4,91.5,15.545631755148024,94.72222222222223,10.555555555555557,4,48.0,Basic,Brazil,1,1
U01664,11,51.27272727272727,31.09048378231162,55.45454545454545,31.931464205154654,11,60.0,Basic,Colombia,1,2
U01665,6,46.666666666666664,27.5221123220342,51.85185185185185,30.58012480226022,6,44.0,Standard,Colombia,2,2
U01666,2,50.0,65.05382386916237,52.22222222222222,67.56798131338121,2,36.0,Basic,Mexico,1,2
U01667,4,61.25,49.989165492801206,60.277777777777786,44.93593977127409,4,43.0,Basic,Chile,1,2
U01668,2,40.0,35.35533905932738,44.44444444444444,39.2837100659193,2,20.0,Basic,Mexico,1,0
U01669,4,45.0,28.011902232205983,50.0,31.124335813562205,4,34.0,Basic,Chile,1,0
U01670,9,55.44444444444444,27.060631511067474,59.629629629629626,26.626126591826132,9,73.0,Basic,Brazil,1,2
U01671,6,77.66666666666667,43.75233327111442,75.55555555555556,39.30884360020255,6,72.0,Premium,Chile,3,2
U01672,5,31.2,20.957099035887577,34.66666666666667,23.285665595430643,5,24.0,Basic,Chile,1,0
U01673,6,51.166666666666664,38.2696572582858,55.18518518518518,40.20114037241728,6,71.0,Basic,Argentina,1,2
U01674,4,86.0,26.35652986769439,88.33333333333333,22.59866342236563,4,27.0,Basic,Mexico,1,1
U01675,7,68.85714285714286,42.43594612836532,68.73015873015872,39.13902923734042,7,46.0,Standard,Peru,2,2
U01676,3,28.0,17.578395831246947,31.11111111111111,19.531550923607718,3,33.0,Standard,Peru,2,0
U01677,5,62.0,53.40411969127476,61.777777777777786,52.33793327271587,5,43.0,Basic,Argentina,1,2
U01678,7,83.57142857142857,35.491112234178395,84.28571428571429,34.05048642974565,7,74.0,Standard,Brazil,2,2
U01679,6,57.833333333333336,23.794257010183504,64.25925925925925,26.438063344648334,6,78.0,Basic,Mexico,1,2
U01680,5,47.8,17.866169147301836,53.11111111111111,19.851299052557597,5,47.0,Basic,Mexico,1,0
U01681,8,57.75,33.60590934429751,60.27777777777777,30.887804023429226,8,50.0,Standard,Peru,2,2
U01682,10,40.3,29.638750910852426,43.77777777777778,30.8151709381131,10,61.0,Basic,Chile,1,2
U01683,4,50.5,38.768543949960254,51.388888888888886,33.97378558529922,4,53.0,Basic,Mexico,1,2
U01684,2,35.5,41.71930009000631,39.44444444444444,46.35477787778478,2,32.0,Basic,Argentina,1,0
U01685,2,25.5,3.5355339059327378,28.333333333333332,3.9283710065919317,2,65.0,Standard,Chile,2,0
U01686,9,62.111111111111114,31.620580499274695,67.4074074074074,33.1755525040747,9,76.0,Premium,Chile,3,2
U01687,2,18.5,13.435028842544403,20.555555555555557,14.927809825049335,2,19.0,Premium,Peru,3,0
U01688,5,39.0,37.43661309466977,40.0,34.27377070041596,5,36.0,Basic,Colombia,1,2
U01689,8,52.625,30.018744144284252,58.47222222222222,33.354160160315836,8,23.0,Standard,Chile,2,2
U01690,5,98.2,21.475567512873788,93.55555555555556,10.195617552848415,5,35.0,Basic,Brazil,1,1
U01691,3,91.33333333333333,21.96208854670551,91.1111111111111,15.396007178390025,3,47.0,Basic,Brazil,1,1
U01692,4,60.25,42.6487592629219,63.611111111111114,43.332146232552816,4,37.0,Premium,Brazil,3,2
U01693,2,60.5,60.10407640085654,60.0,56.568542494923804,2,24.0,Premium,Brazil,3,2
U01694,9,60.44444444444444,33.94521730344023,61.60493827160494,28.642706993634214,9,20.0,Basic,Colombia,1,2
U01695,6,28.166666666666668,21.72939637142888,31.296296296296294,24.14377374603209,6,26.0,Standard,Colombia,2,0
U01696,3,24.0,31.575306807693888,26.66666666666666,35.08367423077098,3,43.0,Basic,Colombia,1,0
U01697,2,41.5,44.54772721475249,46.111111111111114,49.49747468305833,2,55.0,Premium,Colombia,3,2
U01698,5,64.2,46.9222761596238,64.88888888888889,44.79445512422875,5,72.0,Premium,Peru,3,2
U01699,5,58.8,36.629223305988894,59.55555555555556,30.08834727889368,5,29.0,Basic,Peru,1,2
U01700,5,50.4,41.337634184844205,52.666666666666664,40.7385521297656,5,58.0,Premium,Argentina,3,2
U01701,2,30.0,7.0710678118654755,33.333333333333336,7.8567420131838634,2,20.0,Basic,Brazil,1,0
U01702,8,74.125,37.353284422428736,74.02777777777777,33.06205751713456,7,29.0,Basic,Mexico,1,2
U01703,5,68.8,32.629741034828946,70.44444444444444,28.345313371410388,5,38.0,Standard,Chile,2,2
U01704,8,53.125,42.33349737501025,53.05555555555556,38.06960116192269,8,36.0,Premium,Argentina,3,2
U01705,4,38.25,25.408331966765022,42.5,28.231479963072253,4,51.0,Basic,Colombia,1,0
U01706,2,52.0,11.313708498984761,57.77777777777777,12.570787221094173,2,28.0,Standard,Chile,2,0
U01707,8,68.125,22.585946958230462,75.69444444444444,25.095496620256075,8,19.0,Standard,Brazil,2,2
U01708,2,57.5,14.849242404917497,63.88888888888889,16.499158227686106,2,70.0,Standard,Colombia,2,1
U01709,5,47.4,43.84974344280705,46.66666666666667,37.33399470313654,5,65.0,Basic,Colombia,1,2
U01710,6,52.666666666666664,20.28464115203093,58.518518518518526,22.538490168923257,6,31.0,Premium,Mexico,3,2
U01711,6,63.0,42.1473605342019,62.03703703703704,36.13019438782551,6,61.0,Basic,Chile,1,2
U01712,5,50.2,37.5393127267935,53.11111111111111,37.304221453765855,5,40.0,Standard,Argentina,2,2
U01713,2,20.0,22.627416997969522,22.22222222222222,25.141574442188357,2,71.0,Premium,Peru,3,0
U01714,4,55.5,52.00961449578337,53.611111111111114,45.64467344599772,4,27.0,Premium,Mexico,3,2
U01715,2,7.0,0.0,7.777777777777778,0.0,2,68.0,Standard,Brazil,2,0
U01716,8,76.875,30.46983285621558,79.44444444444444,28.134221004577178,8,73.0,Premium,Peru,3,2
U01717,4,65.0,49.67225919296739,63.611111111111114,45.95018773722715,4,79.0,Standard,Argentina,2,2
U01718,4,80.75,50.88794880257341,76.11111111111111,45.58264777059115,4,73.0,Standard,Chile,2,2
U01719,5,58.8,35.09558376776201,62.666666666666664,35.4651628753877,5,59.0,Basic,Peru,1,2
U01720,7,75.28571428571429,38.83604118905653,74.44444444444444,33.92075004994167,7,59.0,Basic,Mexico,1,2
U01721,7,90.85714285714286,31.482421398978463,88.73015873015872,27.44563328830508,7,28.0,Standard,Argentina,2,1
U01722,2,48.5,61.518289963229634,52.77777777777778,66.78230711206282,2,57.0,Premium,Colombia,3,2
U01723,9,49.0,37.097843603099086,51.97530864197531,37.530965724359106,9,24.0,Standard,Colombia,2,2
U01724,2,51.5,0.7071067811865476,57.222222222222214,0.7856742013183858,2,35.0,Basic,Colombia,1,0
U01725,6,80.66666666666667,31.43670890323392,83.14814814814815,30.163477766108173,6,37.0,Standard,Mexico,2,2
U01726,4,83.25,8.539125638299666,91.11111111111111,7.027283689263059,4,35.0,Basic,Colombia,1,1
U01727,3,79.66666666666667,59.676907873425655,70.74074074074075,50.67852362886715,3,61.0,Basic,Chile,1,2
U01728,3,98.66666666666667,31.77000681985028,89.62962962962963,17.962008374788358,3,28.0,Premium,Mexico,3,1
U01729,2,72.5,62.932503525602726,65.55555555555556,48.711800481739935,2,50.0,Standard,Argentina,2,2
U01730,7,67.0,32.25419869309007,71.5873015873016,32.76589328085915,7,59.0,Standard,Colombia,2,2
U01731,5,66.8,42.186490728668105,68.22222222222221,39.249125177008644,5,75.0,Standard,Peru,2,2
U01732,6,78.83333333333333,20.05409351396035,84.07407407407408,18.401109288444204,6,18.0,Basic,Mexico,1,1
U01733,1,47.0,0.0,52.22222222222223,0.0,1,74.0,Standard,Argentina,2,0
U01734,6,58.666666666666664,41.60608929792208,61.85185185185185,42.01508645370058,6,22.0,Basic,Peru,1,2
U01735,5,66.8,28.665310045419012,74.0,31.61887231416947,5,36.0,Basic,Mexico,1,2
U01736,6,44.166666666666664,42.04481735798916,44.629629629629626,38.38348839110326,6,76.0,Basic,Chile,1,2
U01737,2,78.5,34.64823227814083,80.0,28.284271247461902,2,45.0,Standard,Colombia,2,1
U01738,2,24.5,19.091883092036785,27.22222222222222,21.213203435596427,2,54.0,Basic,Mexico,1,0
U01739,6,76.5,22.871379494905856,80.55555555555556,19.72339589621961,6,29.0,Basic,Peru,1,1
U01740,2,57.5,9.192388155425117,63.888888888888886,10.213764617139022,2,26.0,Standard,Colombia,2,1
U01741,4,70.5,45.08140784551136,71.11111111111111,43.052269886578934,4,28.0,Premium,Colombia,3,2
U01742,8,65.875,31.624752963462022,68.47222222222223,28.59396157317086,8,70.0,Basic,Mexico,1,2
U01743,7,68.28571428571429,43.622296614286164,65.39682539682539,36.48342862689714,7,24.0,Standard,Brazil,2,2
U01744,3,78.33333333333333,24.846193538112296,80.74074074074075,16.71597643910631,3,32.0,Basic,Colombia,1,1
U01745,5,58.6,37.971041597512176,60.222222222222214,34.26836715769109,5,18.0,Basic,Chile,1,2
U01746,4,74.0,25.88435821108957,80.0,26.35621759208474,4,78.0,Basic,Colombia,1,1
U01747,7,50.42857142857143,36.08719598813011,52.38095238095237,33.2989240389487,7,62.0,Standard,Colombia,2,2
U01748,4,82.0,36.04626656580863,80.27777777777777,28.83720447858838,4,76.0,Basic,Colombia,1,1
U01749,4,59.0,24.859605789312106,65.55555555555554,27.621784210346775,4,21.0,Premium,Colombia,3,1
U01751,5,54.0,39.72404813208241,57.11111111111111,39.958311609309355,5,26.0,Standard,Peru,2,2
U01752,3,74.66666666666667,54.41813423238005,71.1111111111111,50.037023329767564,3,71.0,Standard,Brazil,2,2
U01753,5,80.6,35.15394714679989,80.22222222222221,30.37217700136869,5,51.0,Premium,Colombia,3,1
U01754,7,79.28571428571429,26.31041799816368,81.42857142857143,21.22497835229194,7,59.0,Standard,Mexico,2,1
U01755,4,36.5,21.563858652847824,40.55555555555556,23.959842947608696,4,28.0,Premium,Chile,3,0
U01756,3,84.66666666666667,17.897858344878397,90.37037037037037,15.726573144860854,3,50.0,Basic,Argentina,1,1
